Latitude,Longitude
41.6,-87.11
41.6,-87.11
41.69,-86.01
41.69,-86.01
37.98,-87.5
37.98,-87.5
39.98,-86
39.98,-86
41.12,-85.15
41.12,-85.15
39.78,-86.05
39.78,-86.05
39.64,-86.13
40.42,-86.84
40.42,-86.84
41.47,-87.28
41.47,-87.28
41.71,-86.19
41.71,-86.19
41.5,-87.47
41.5,-87.47
41.27,-85.85
41.27,-85.85
38.93,-95.26
39.17,-96.6
39.17,-96.6
38.77,-97.61
38.77,-97.61
39.03,-95.68
39.03,-95.68
37.68,-97.22
37.68,-97.22
38.47,-82.63
39.64,-86.13
39,-84.65
39,-84.65
38.19,-85.64
38.19,-85.64
41.96,-70.7
38.6,-77.18
35.7,-79.78
35.7,-79.78
35.55,-82.6
35.55,-82.6
35.62,-82.32
36.22,-81.63
36.22,-81.63
35.74,-78.81
35.74,-78.81
38.87,-76.99
42.05,-88.1
42.05,-88.1
41.55,-88.13
41.55,-88.13
42.27,-87.95
42.27,-87.95
42.27,-88.99
37.75,-88.99
41.51,-87.75
41.51,-87.75
39.46,-88.38
39.46,-88.38
41.91,-87.85
41.91,-87.85
41.47,-90.5
41.47,-90.5
41.77,-88.19
41.77,-88.19
42.01,-87.77
42.01,-87.77
41.72,-87.73
41.72,-87.73
41.6,-87.83
41.6,-87.83
40.78,-89.63
41.35,-89.12
41.35,-89.12
38.86,-90.07
41.94,-91.68
33.55,-81.65
33.79,-84.38
42.6,-82.88
35.95,-79.06
35.91,-79.06
36.04,-79.09
36.07,-79.1
39.2,-75.56
28.52,-81.47
41.71,-86.24
41.7,-86.24
41.7,-86.25
39.96,-83
40.75,-111.91
44.65,-90.18
39.97,-83.01
36.98,-121.96
37.75,-119.58
41.28,-70.1
41.26,-70.06
32.65,-96.63
32.74,-96.78
33.1,-96.1
26.21,-98.2
40.67,-111.89
40.67,-111.89
40.86,-111.9
40.86,-111.9
36.86,-76.42
36.86,-76.42
36.75,-76.25
36.75,-76.25
37.3,-77.39
37.3,-77.39
36.6,-79.4
36.6,-79.4
37.39,-79.24
37.39,-79.24
38.26,-77.5
38.26,-77.5
38.42,-78.84
38.42,-78.84
37.61,-77.34
37.61,-77.34
37.15,-76.53
37.15,-76.53
36.87,-76.21
36.87,-76.21
37.65,-77.61
37.65,-77.61
36.63,-79.86
36.63,-79.86
38.47,-77.4
38.47,-77.4
38.12,-79.07
38.12,-79.07
36.84,-76.1
36.84,-76.1
38.63,-77.27
38.01,-121.83
35.31,-119.04
33.87,-118
33.82,-118.25
33.78,-116.47
33.86,-118.1
39.76,-121.84
34,-117.93
36.84,-119.72
37.67,-122.46
37.98,-122.05
33.88,-117.62
33.68,-117.92
38.55,-121.69
33.95,-118.15
34.14,-117.98
32.8,-116.98
33.12,-117.11
40.8,-124.16
37.76,-121.46
28.67,-81.38
27.46,-82.58
28.98,-81.3
26.44,-80.07
26.11,-80.14
27.74,-82.71
28.85,-82.58
30.21,-81.74
30.29,-81.73
30.18,-82.7
28.76,-81.35
25.78,-80.37
25.93,-80.29
25.77,-80.25
28.45,-81.47
25.61,-80.35
26.01,-80.26
27.74,-82.75
27.49,-81.48
27.15,-80.22
27.95,-82.34
28,-82.51
28.05,-82.46
27.59,-80.38
27.98,-81.68
39.31,-76.73
39.31,-76.73
39.3,-76.51
39.3,-76.51
38.92,-76.72
38.92,-76.72
39.21,-76.94
39.21,-76.94
39.01,-76.93
39.01,-76.93
39.28,-76.81
39.28,-76.81
39.17,-76.62
39.17,-76.62
39.61,-77.69
39.61,-77.69
39.1,-76.82
39.1,-76.82
39.44,-76.8
39.44,-76.8
38.39,-75.58
39.44,-76.63
39.44,-76.63
38.63,-76.91
44.86,-93.34
44.86,-93.34
45.02,-93.05
45.02,-93.05
35.83,-78.76
34.24,-77.83
40.82,-73.63
40.82,-73.63
40.62,-75.5
40.62,-75.5
40.49,-78.4
40.49,-78.4
40,-75.28
40,-75.28
40.78,-80.39
40.78,-80.39
39.93,-77.62
39.93,-77.62
40.1,-75.31
40.1,-75.31
40.05,-75.43
40.05,-75.43
40.33,-75.14
40.33,-75.14
40.09,-76.35
40.09,-76.35
42.03,-80.06
42.03,-80.06
40.03,-75.63
40.03,-75.63
40.18,-74.86
40.18,-74.86
40.14,-75.01
40.3,-79.5
40.3,-79.5
40.25,-76.82
40.25,-76.82
41.25,-80.45
40.62,-79.16
40.11,-75.12
40.11,-75.12
40.34,-76.45
40.34,-76.45
40.22,-75.55
40.22,-75.55
40.23,-75.23
40.23,-75.23
41.25,-76.83
41.25,-76.83
40.43,-79.81
40.43,-79.81
40.32,-79.94
40.32,-79.94
40.76,-77.88
40.21,-75.11
40.21,-75.11
40.19,-80.21
40.19,-80.21
40.33,-76.09
40.33,-76.09
40.61,-80.05
40.61,-80.05
41.24,-75.85
41.24,-75.85
39.98,-76.7
40.75,-80.11
40.75,-80.11
41.58,-71.49
43.54,-96.78
43.54,-96.78
35.83,-83.97
35.21,-89.79
36.54,-82.24
35.03,-85.31
36.51,-87.27
36.14,-85.5
36.02,-87.34
35.96,-86.81
36.36,-86.49
35.67,-88.84
36.37,-82.37
36.55,-82.49
35.92,-84.07
36,-83.97
36.29,-86.71
35.45,-86.04
35.04,-89.8
35.18,-89.9
36.18,-83.38
35.85,-86.39
36.11,-86.74
36.19,-86.79
36.01,-84.27
35.23,-88.22
30.3,-95.47
30.3,-95.47
38.63,-77.27
36.95,-81.07
36.95,-81.07
45.63,-122.5
44.79,-91.46
44.79,-91.46
43.11,-87.92
44.48,-87.97
44.48,-87.97
42.97,-88.05
42.97,-88.05
43.81,-91.25
43.81,-91.25
42.94,-87.95
42.94,-87.95
43.98,-88.58
43.98,-88.58
43.69,-87.76
43.69,-87.76
43.02,-88.21
43.02,-88.21
45,-89.66
39.05,-95.67
39.08,-95.72
39.09,-95.65
37.69,-97.33
37.7,-97.31
38.94,-95.23
38.4,-96.18
39.19,-96.61
37.22,-95.68
38.97,-94.86
37.83,-96.85
38.04,-97.35
38.06,-97.88
37.1,-97.04
38.24,-95.69
37.79,-97.52
27.17,-80.31
26.12,-80.24
30.44,-84.28
39.37,-76.65
35.56,-82.63
35.48,-83.32
35.29,-82.43
28.09,-82.49
28.61,-80.81
26.68,-80.09
33.72,-117.8
38.38,-121.94
38.12,-122.26
34.17,-118.45
34.52,-117.32
36.32,-119.28
34.07,-117.89
38.89,-77.02
27.07,-80.59
26.86,-80.06
28.1,-80.69
25.83,-80.31
25.94,-80.2
25.6,-80.37
25.83,-80.33
26.16,-80.17
28.53,-81.38
39.96,-75.17
43.94,-90.81
34.13,-118.36
37.31,-120.5
34.27,-118.47
37.71,-120.99
34.08,-117.69
34.04,-118.27
38.29,-122.28
37.28,-121.88
37.32,-121.99
34.93,-120.42
34.28,-118.78
32.66,-117.1
34.23,-119.15
34.59,-118.14
32.96,-117.03
40.57,-122.37
34.07,-117.21
37.5,-122.23
37.99,-122.32
33.94,-117.3
38.63,-121.4
34.07,-117.3
32.83,-117.15
32.8,-117.22
33.93,-117.42
38.75,-121.26
38.32,-122.71
34.14,-117.45
36.82,-119.79
33.89,-118.31
34.14,-118.26
33.74,-117.03
33.71,-117.99
32.93,-97.09
26.19,-97.73
29.91,-95.61
29.68,-95.42
29.63,-95.23
29.79,-95.6
29.99,-95.42
29.99,-95.28
29.78,-95.82
31.08,-97.69
29.48,-95.1
33.02,-96.99
32.55,-94.73
33.54,-101.96
32.83,-96.63
29.95,-94.01
32.97,-96.72
33.16,-96.64
30.54,-97.69
31.45,-100.5
29.52,-98.47
29.46,-98.63
29.56,-98.34
30.5,-97.68
29.65,-95.58
31.08,-97.41
32.31,-95.34
29.54,-98.58
31.5,-97.16
32.76,-97.71
38.81,-77.12
38.9,-77.46
38.09,-78.47
37.16,-80.42
37.04,-76.39
38.76,-77.46
37.5,-77.62
37.35,-79.96
39.01,-77.44
39.16,-78.15
33.78,-96.58
31.78,-106.42
32.72,-97.48
40.44,-79.76
40.45,-79.95
35.16,-101.94
32.68,-97.09
30.21,-97.76
30.37,-97.73
30.06,-94.13
32.84,-97.16
30.64,-96.31
27.73,-97.42
32.65,-96.86
33.39,-86.81
30.66,-87.86
34.56,-86.97
32.38,-86.21
33.46,-112.28
33.29,-111.79
34.54,-114.35
33.39,-111.7
33.43,-111.87
33.64,-112.25
33.61,-112.42
33.64,-112.11
33.64,-111.92
33.35,-111.97
33.51,-112.05
32.21,-110.88
33.69,-117.91
33.69,-117.92
34.03,-118.28
33.95,-118.39
33.76,-116.36
35.25,-120.69
40.51,-105.08
34.87,-83.94
31.23,-81.5
34.08,-83.98
33.97,-84.15
34.28,-83.86
33.84,-83.91
33.78,-84.61
33.93,-84.51
33.57,-84.34
33.57,-84.52
32.56,-83.67
39.51,-76.38
39.39,-77.41
39.18,-77.25
39.11,-77.16
39.08,-76.95
38.83,-76.92
39.42,-74.54
34.66,-83.04
34.99,-81.2
34,-81.03
29.57,-95.1
38.94,-77.27
47.55,-122.31
43.15,-88.46
41.39,-72.44
28.52,-80.65
34.6,-79.64
33.98,-81.06
34,-81.03
34,-81.03
33.99,-81.03
33.99,-81.03
32.21,-80.68
33.63,-78.96
34.77,-80.41
34.92,-81.96
28.55,-81.38
28.02,-82.12
37.97,-87.57
37.97,-87.57
37.97,-87.57
39,-76.85
42.63,-82.95
30.36,-89.63
35.56,-82.63
35.31,-82.42
41.41,-81.86
34.03,-118.49
33.84,-118.35
37.42,-122.06
34.04,-118.15
35.37,-120.85
33.92,-117.89
35.28,-120.66
38.35,-121.99
32.84,-83.63
42.55,-70.96
35.68,-105.95
33.87,-117.94
34.09,-117.56
25.76,-80.19
21.38,-157.94
19.71,-155.04
19.7,-155.08
21.29,-157.84
21.33,-157.92
21.28,-157.82
21.28,-157.83
20.89,-156.46
21.39,-157.74
21.39,-157.74
20.75,-156.45
20.74,-156.9
21.98,-159.35
20.89,-156.5
42.54,-71.47
40.75,-74.26
41.38,-83.62
41.38,-83.64
41.38,-83.64
41.38,-83.65
41.37,-83.65
41.37,-83.65
47.45,-120.33
43.05,-88.04
36.8,-119.79
38.13,-121.29
34.14,-117.99
34.15,-118.96
34.15,-118.97
34.06,-117.59
34.05,-117.82
38.55,-121.46
34.51,-117.33
41.37,-72.05
41.92,-71.91
41.33,-73.47
41.06,-73.54
41.05,-73.54
41.05,-73.54
41.8,-73.12
41.76,-72.74
41.76,-72.74
41.19,-73.43
28.35,-80.73
38.57,-89.96
42.57,-83.25
42.48,-83.09
42.48,-83.25
40.5,-79.87
40.46,-79.94
35.92,-84.14
35.68,-85.78
47.6,-122.33
39.08,-120.96
38.55,-121.75
38.54,-121.73
34.04,-118.69
36.67,-121.67
37.39,-121.93
38.1,-122.26
38.86,-94.69
44.46,-93.15
39.57,-84.24
32.84,-96.7
32.81,-96.92
32.87,-96.98
31.53,-97.16
38.92,-77.21
37.63,-77.67
37.63,-77.67
44.48,-73.21
43.18,-73.06
44.43,-73.21
39.35,-78.03
40.44,-79.96
40.44,-79.96
35.85,-86.39
39.74,-86.26
44.96,-93.11
34.09,-118.39
32.72,-96.93
32.75,-97.33
38.41,-78.91
43.08,-89.45
42.49,-90.73
41.65,-91.55
41.65,-91.55
41.65,-93.7
41.65,-93.7
40.82,-91.17
41.8,-88.01
39.83,-86.25
39.83,-86.25
39.93,-86.1
39.93,-86.1
38.67,-87.51
38.67,-87.51
43.22,-77.74
40.96,-73.84
40.96,-73.84
39.09,-84.25
39.09,-84.25
39.89,-82.89
39.89,-82.89
36.07,-95.8
36.07,-95.8
35.45,-97.43
35.45,-97.43
34.89,-95.78
34.89,-95.78
35.6,-97.5
35.6,-97.5
39.91,-75.22
39.91,-75.22
39.95,-75.16
40.39,-80.04
40.39,-80.04
39.89,-75.35
39.89,-75.35
41.82,-71.35
41.82,-71.35
41.52,-71.29
41.96,-71.49
41.67,-71.5
41.67,-71.5
34.19,-79.84
34.37,-80.07
45.46,-98.43
45.46,-98.43
44.1,-103.17
44.1,-103.17
32.55,-97.32
32.55,-97.32
30.03,-95.6
30.03,-95.6
41.74,-111.83
41.74,-111.83
41.18,-111.99
41.18,-111.99
37.08,-113.59
37.08,-113.59
40.75,-111.89
40.75,-111.89
38.83,-77.3
44.44,-73.21
44.44,-73.21
47.64,-122.19
43.04,-89.42
43.04,-89.42
43.14,-89.29
43.14,-89.29
43.15,-88.05
43.15,-88.05
37.32,-81.14
37.32,-81.14
39.29,-77.86
38.41,-82.34
38.41,-82.34
38.39,-81.83
40.06,-80.59
40.06,-80.59
38.89,-94.79
38.89,-94.79
37.71,-85.88
38.18,-84.82
36.82,-87.47
38.19,-85.81
38.25,-85.64
38.25,-85.64
37.08,-84.62
30.28,-90.95
30.28,-90.95
29.88,-90.09
29.88,-90.09
32.42,-93.72
32.42,-93.72
30.24,-89.77
42.72,-71.14
44.32,-69.82
44.32,-69.82
44.83,-68.75
44.83,-68.75
43.74,-70.22
43.54,-70.42
43.54,-70.42
43.42,-70.75
43.64,-70.34
43.64,-70.34
43.94,-69.97
43.94,-69.97
42.65,-83.58
42.8,-86.07
41.9,-83.41
41.9,-83.41
43.15,-86.2
43.15,-86.2
42.72,-84.41
42.52,-82.92
42.52,-82.92
42.5,-83.29
42.5,-83.29
44.88,-93.08
44.88,-93.08
42.8,-86.07
44.07,-92.5
44.07,-92.5
45.55,-94.19
45.55,-94.19
38.78,-90.37
38.78,-90.37
38.94,-94.6
38.94,-94.6
37.15,-93.3
37.15,-93.3
46.85,-114.02
35.79,-78.78
35,-78.31
35,-78.31
35.82,-78.7
35.65,-78.71
35.18,-79.39
34.24,-77.95
46.87,-96.84
47.89,-97.05
47.89,-97.05
41.17,-95.93
44.41,-71.2
43,-70.92
40.57,-74.29
40.58,-74.57
40.58,-74.57
40.86,-74.51
40.86,-74.51
40.72,-74.1
40.72,-74.1
40.34,-74.07
41.17,-95.93
40.34,-74.07
40.69,-74.32
40.69,-74.32
39.73,-75.03
39.73,-75.03
35.66,-105.97
35.66,-105.97
36.15,-115.22
35.09,-106.56
35.09,-106.56
35.19,-106.66
35.19,-106.66
36.15,-115.22
39.54,-119.8
42.12,-79.25
42.12,-79.25
40.68,-73.85
40.68,-73.85
43.14,-77.47
28.35,-81.53
28.43,-81.47
28.37,-81.5
27.84,-82.69
27.84,-82.7
27.8,-82.73
27.79,-82.73
27.79,-82.68
27.86,-82.8
32.54,-82.95
32.54,-82.95
32.08,-81.16
32.08,-81.16
41.23,-95.86
41.23,-95.86
33.17,-87.5
33.17,-87.5
33.81,-118.16
37.39,-122.05
37.36,-122.02
39.07,-108.57
39.07,-108.57
41.5,-72.1
41.5,-72.1
28.66,-81.36
27.79,-82.4
29.03,-81.31
29.03,-81.3
37.78,-122.4
28.84,-82.33
39.74,-104.99
39.74,-105
21.31,-157.86
21.29,-157.84
21.3,-157.86
42.43,-87.9
42.1,-72.61
47.48,-92.89
35.22,-106.66
29.76,-95.37
34.14,-118.14
34.15,-118.14
34.44,-119.75
39.73,-104.78
41.18,-73.23
41.18,-73.23
42.32,-72.63
42.33,-72.64
42.74,-84.66
35.59,-82.56
40.44,-79.95
40.71,-111.9
48.44,-122.33
35.6,-82.55
36.07,-79.1
39.14,-84.25
40.26,-76.89
34.25,-118.6
41.62,-72.79
41.77,-72.67
28.39,-81.48
27.77,-82.77
38.89,-90.18
42.27,-87.95
29.98,-90.23
42.17,-72.65
41.65,-70.29
38.99,-76.5
38.28,-76.43
35.82,-78.75
35.82,-78.75
35.23,-80.84
35.23,-80.83
35.23,-80.84
35.23,-80.84
35.31,-81.88
35.31,-81.88
35.26,-81.18
36,-95.89
45.52,-122.68
38.33,-77.03
44.18,-73.24
37.72,-122.21
36.59,-121.62
28.43,-81.31
34.41,-119.7
33.49,-117.15
41.8,-71.91
41.78,-72.6
41.77,-72.68
41.76,-72.67
41.78,-72.7
41.55,-72.66
41.69,-72.81
41.15,-73.5
41.15,-73.49
41.69,-72.66
41.77,-72.67
41.8,-72.24
42.15,-71.5
44.38,-70.71
42.74,-84.48
42.74,-84.48
42.75,-84.62
42.76,-84.65
42.73,-84.49
42.74,-84.55
42.72,-84.63
42.82,-73.89
37.78,-122.42
37.79,-122.42
37.79,-122.42
38.54,-121.77
36.84,-121.46
41.8,-72.24
41.62,-93.89
42.54,-83.05
42.68,-73.85
39.61,-84.16
39.63,-84.16
34.14,-117.62
42.91,-88.86
38.8,-121.31
34.06,-117.32
38.43,-121.3
38.68,-121.18
38.61,-122.86
38.57,-121.49
38.58,-121.5
32.82,-117.14
39.32,-120.17
41.95,-91.68
40.48,-88.99
42.36,-82.96
35.37,-120.85
33.73,-116.38
34.09,-117.61
33.77,-84.38
21.32,-157.87
21.34,-157.87
21.28,-157.71
21.29,-157.85
19.95,-155.86
21.33,-158.12
21.96,-159.35
42.45,-71.75
38.63,-90.34
38.68,-90.61
43.1,-77.44
38.06,-78.89
38.98,-84.4
37.72,-85.88
38.04,-84.45
35.78,-78.78
39.95,-82.88
40.06,-82.97
39.89,-82.89
39.75,-82.65
39.89,-84.22
45.33,-122.6
35.87,-86.41
33.73,-116.38
38.88,-76.99
26.53,-80.06
26.53,-80.06
26.55,-80.07
26.53,-80.05
26.11,-80.14
25.89,-80.17
38.92,-90.18
37.38,-121.91
27.33,-82.55
41.13,-104.84
37.04,-76.38
37.28,-79.93
47.55,-122.06
48.08,-123.11
33.66,-117.9
40.79,-124.18
38.14,-121.28
38.13,-121.28
38.12,-121.29
38.13,-121.27
38.14,-121.28
33.89,-118.41
37.43,-122.15
37.42,-122.11
33.73,-118.33
34.18,-117.32
34.08,-117.82
33.78,-118.3
38.01,-122.55
34.41,-119.7
34.92,-120.42
34.61,-120.09
34.61,-120.09
41.91,-73.04
26.44,-80.09
27.33,-82.53
26.15,-80.34
28.05,-81.73
41.7,-93.58
36.61,-88.31
42.34,-72.64
39.42,-77.46
39.2,-76.68
38.64,-76.89
42.78,-83.53
42.37,-83.27
39.25,-94.66
40.32,-74.07
36.05,-115.03
41.08,-81.52
41.15,-81.38
41.15,-81.38
42.59,-72.6
42.59,-72.6
47.47,-94.88
38.78,-90.27
35.82,-78.86
35.8,-78.49
41.07,-72.44
37.73,-89.19
34.28,-118.78
39.4,-107.21
28.45,-81.4
33.65,-84.47
44.52,-72.37
44.43,-72.02
47.48,-122.18
37.76,-77.48
39.47,-78.31
39.72,-86.35
42.29,-71.59
42.59,-83.03
20.94,-156.69
19.92,-155.88
36.06,-94.16
35.3,-81.02
38,-122.12
34.2,-118.17
35.26,-116.71
34.05,-118.45
32.88,-117.23
21.36,-157.89
38.84,-76.94
45.68,-111.04
46.87,-113.99
44.09,-121.26
33.83,-116.51
33.82,-116.52
33.82,-116.51
33.82,-116.51
33.83,-116.54
25.86,-80.21
39.6,-86.11
39.6,-86.11
42.98,-84.54
42.66,-83.42
45.22,-93.31
38.04,-78.51
44.17,-93.95
44.86,-93.28
45.02,-93.19
45.04,-93.04
41.81,-71.34
41.63,-71.24
41.82,-71.41
41.83,-71.42
41.38,-71.52
41.71,-71.49
35.63,-85.85
33.84,-116.53
33.82,-116.55
33.83,-116.52
33.82,-116.51
33.87,-116.55
33.82,-116.53
33.82,-116.55
33.86,-116.56
33.84,-116.54
40.59,-105.06
41.29,-72.79
39.2,-120.24
33.73,-117.8
40.39,-105.07
40.41,-105.05
40.39,-105.07
40.39,-105.12
41.63,-72.74
41.65,-72.77
41.35,-72.21
41.49,-72.09
40.51,-88.98
39.97,-86.01
38.17,-86.81
44.29,-71.22
44.39,-71.19
34.1,-118.71
38.25,-122.04
37.72,-122.48
30.43,-91.11
35.47,-97.69
41.85,-71.35
41.94,-71.48
41.39,-71.47
41.84,-71.47
41.73,-71.44
35.14,-89.83
36.15,-86.8
30.22,-97.69
29.79,-95.41
38.78,-77.15
44.98,-93.25
33.91,-117.29
33.94,-84.52
47.7,-116.81
37.79,-97.52
38.45,-96.07
37.84,-94.71
37.82,-95.43
39.01,-95.27
38.94,-95.23
39.29,-94.91
39.28,-96.12
38.83,-97.6
39.05,-95.57
39.05,-95.67
39.08,-95.72
37.6,-97.41
37.69,-97.33
37.7,-97.31
45.32,-85.26
39.73,-84.21
45.71,-121.52
41.79,-71.37
41.88,-71.52
37.29,-80.05
38.6,-121.5
43.57,-116.22
41.93,-88.12
42.41,-71.12
42.36,-71.26
42.49,-83.43
46.79,-92.1
39.07,-76.87
36.11,-94.15
38.89,-121.08
38.9,-121.08
38.53,-121.76
35.14,-120.62
38.58,-121.5
41.58,-72.5
39.3,-75.6
28,-80.63
34.61,-120.1
33.84,-118.35
42.08,-87.86
38.95,-90.2
42.33,-72.64
39.37,-77.14
38.39,-75.58
44.95,-93
44.88,-93.21
44.87,-93.23
41.79,-73.66
39.96,-84.17
39.96,-84.19
39.96,-84.19
41.98,-71.61
41.72,-71.47
30.28,-97.71
41.8,-72.55
41.28,-73.49
34.05,-117.54
34.15,-118.15
34.1,-117.3
42.18,-87.8
40.69,-89.59
42.03,-87.75
42.43,-71.45
44.5,-124.08
38.02,-78.47
44.46,-72.69
48.59,-120.41
43.81,-91.25
37.71,-120.99
33.89,-117.84
37.76,-122.25
44.73,-93.29
44.73,-93.29
44.29,-88.47
44.29,-88.47
43.6,-116.51
42.05,-87.68
42.03,-87.68
42.05,-87.83
39.93,-86.11
39.4,-76.55
39.19,-76.82
39.63,-77.77
43.61,-84.76
44.89,-93.28
44.95,-93.15
45.1,-95.04
35.75,-78.74
35.59,-80.83
35.7,-82.58
42.99,-70.93
40.08,-74.17
39.13,-119.77
43.46,-73.38
35.38,-119.04
33.87,-118
33.12,-117.11
40.81,-124.11
33.74,-117.03
33.74,-117.03
33.7,-117.84
34.23,-118.25
32.74,-117.03
34.05,-117.82
38.75,-121.25
38.75,-121.26
32.8,-117.22
37.69,-122.17
37.71,-122.16
34.93,-120.42
34.92,-120.42
33.51,-117.15
34.16,-118.83
38.36,-121.98
34.18,-118.45
34.18,-118.45
33.2,-117.25
34.18,-118.61
40.08,-105.24
39.72,-104.95
39.74,-105
39.74,-104.99
39.75,-105
27.61,-81.52
26.63,-80.07
36.84,-81.5
37.51,-77.59
37.08,-76.47
37.15,-76.53
36.91,-76.24
37.66,-77.63
37.54,-77.44
38.92,-77.22
36.85,-76.03
38.65,-77.31
43.21,-77.48
43.11,-75.29
41.29,-82.22
36.58,-87.31
35.2,-89.8
32.76,-97.48
29.78,-95.55
32.84,-96.96
32.91,-96.45
38.89,-77.07
38.9,-77.07
37.72,-77.47
37.2,-80.41
37.18,-80.41
37.23,-80.43
37.2,-80.42
38.9,-77.46
37.36,-77.41
37.04,-76.38
39.85,-104.68
39.61,-104.9
33.96,-83.38
39.15,-76.9
42.36,-71.09
42.25,-87.84
34.16,-118.26
41.5,-88.18
47.61,-122.34
38.91,-77.04
27.5,-82.57
30.31,-97.94
47.61,-122.33
41.9,-87.63
38.9,-77.06
29.98,-90.26
44.98,-93.26
36.17,-115.19
36.11,-115.15
36.06,-115.01
42.47,-96.41
41.89,-88.34
35.9,-79.05
43.09,-88.91
39.55,-119.82
38.7,-90.16
44.41,-73.22
43.7,-86.36
39.53,-119.82
39.5,-119.8
42.06,-88.07
39.41,-119.76
39.53,-119.82
42.03,-87.68
41.89,-87.63
36.18,-115.29
39.17,-119.76
41.9,-87.63
43.37,-124.21
36.1,-115.17
47.84,-120.02
48.48,-120.18
48.42,-119.5
47.76,-120.74
48.05,-119.9
36.14,-115.17
36.11,-115.18
33.66,-117.92
34.07,-118.44
34.07,-118.44
34.07,-118.44
34.07,-118.45
34.07,-118.45
42.05,-87.69
38.75,-121.25
32.66,-117.1
37.89,-122.3
43.49,-112.04
33.46,-117.11
40.8,-124.17
34.44,-119.75
32.83,-96.83
38.4,-122.72
36.81,-119.73
45.75,-122.66
33.86,-118.1
47.62,-122.19
35.79,-78.75
45.1,-93.45
44.86,-93.46
43.68,-93.35
47.44,-122.21
38.27,-122.67
40.27,-111.7
40.27,-111.7
36.09,-115.17
41.76,-88.19
42.04,-80.07
40.13,-75.21
35.63,-106.02
36.05,-115.17
43.01,-89.48
41.79,-87.61
41.78,-87.6
36.1,-115.18
36.1,-115.18
43.48,-110.76
37.2,-93.4
39.47,-119.78
37.7,-121.89
33.21,-87.56
31.89,-85.14
32.41,-87.02
32.8,-86.59
32.57,-85.5
33.66,-85.83
33.3,-86.81
41.15,-87.85
26.71,-80.06
47.56,-122.68
25.67,-80.29
34.1,-117.8
44.18,-88.49
39.76,-84.19
40.72,-73.65
36.06,-80.26
36.11,-115.18
41.14,-73.36
41.78,-72.31
41.82,-72.87
41.68,-72.84
41.4,-73.45
35.44,-82.54
44.04,-71.12
44.03,-71.69
43.77,-71.68
44.09,-71.68
44.1,-71.2
43.65,-71.5
46.05,-122.3
40.86,-86.88
38.19,-85.64
38.55,-121.43
38.55,-121.43
35.86,-78.58
42.18,-72.63
30.1,-97.32
41.07,-73.48
41.31,-72.38
41.17,-73.23
38.39,-75.58
39.96,-75.32
39.96,-75.32
44.23,-72.55
40.3,-78.89
40.3,-78.89
40.84,-76.83
45.52,-122.68
40.29,-74.04
45.52,-122.67
46.81,-92.17
43.66,-93.33
39.28,-80.3
39.28,-80.3
43.15,-93.27
41.76,-87.68
43.15,-77.6
43.15,-77.61
40.44,-111.89
38.9,-77.02
43.26,-77.61
35.02,-85.18
40.33,-75.13
41.88,-87.64
19.7,-155.06
19.92,-155.88
21.99,-159.37
20.85,-156.51
20.75,-156.45
21.33,-158.09
21.32,-157.86
21.65,-157.92
21.28,-157.83
21.32,-157.86
21.44,-158.18
21.29,-157.85
41.13,-104.84
41.13,-104.84
31.32,-94.69
29.39,-100.91
35.42,-99.4
35.42,-99.4
35.76,-95.36
35.76,-95.36
33.32,-111.97
33.32,-111.97
42.59,-72.23
40.6,-105.08
34.02,-84.33
27.95,-82.34
31.85,-81.58
31.85,-81.58
35.9,-78.76
35.9,-78.76
33.05,-85.02
33.05,-85.02
33.18,-86.29
33.18,-86.29
33.3,-84.29
40.68,-74.33
41.87,-88.28
36.35,-94.18
38.91,-94.66
42.22,-122.74
37.42,-122.03
41.78,-87.87
36.02,-95.89
40.51,-88.99
40.51,-88.99
40.51,-88.99
40.51,-89
40.48,-89
40.48,-88.99
40.49,-88.95
40.49,-88.99
40.48,-88.91
40.51,-88.96
40.51,-88.95
40.5,-88.99
40.5,-88.99
40.47,-88.96
40.45,-89.02
40.51,-88.99
40.47,-89.02
39.14,-84.51
36.11,-115.17
34.77,-92.4
36.06,-79.88
35.88,-78.84
35.61,-121.15
42.99,-71.47
35.73,-79.18
40.54,-105.08
34.15,-118.82
39.49,-84.22
40.59,-105.08
42.11,-87.78
37.63,-77.54
39.21,-76.93
37.5,-77.62
39.41,-76.62
44.48,-73.22
39.29,-76.77
35.08,-78.95
41.56,-72.11
44.46,-73.22
40.14,-88.25
40.14,-88.25
47.23,-122.47
47.25,-122.45
40.45,-79.95
43.22,-88
40.81,-74.21
35.26,-81.04
35.27,-81.1
41.13,-73.39
41.66,-72.73
41.31,-72.77
41.31,-72.94
43.13,-77.39
41.65,-91.53
39.8,-121.9
37.04,-122.07
43.61,-73.18
32.6,-117.03
32.6,-117.03
36.76,-119.72
36.81,-119.74
37.81,-122.26
34.07,-117.6
21.28,-157.75
47.56,-122.63
41.28,-72.6
41.87,-88.14
41.58,-73.41
44.29,-72.68
32.81,-79.95
40.15,-105.1
40.15,-105.12
40.17,-105.1
29.38,-98.48
46.76,-122.04
46.76,-122.12
43.48,-110.76
45.09,-93.44
38.68,-121.75
43.59,-88.43
39.4,-107.21
39.51,-106.05
39.53,-107.75
39.24,-106.3
33.75,-84.39
37.8,-122.43
37.81,-122.43
37.89,-122.57
37.89,-122.57
21.3,-157.85
36.12,-115.17
44.97,-93.23
44.98,-93.18
38.98,-77.09
