Fuel Type Code,Station Name,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,Latitude,Longitude
ELEC,STANFORD CD STATION 1,,2,,37.425589,-122.159581
ELEC,INDUSPADCHARGER STATION 5,,2,,42.716551,-71.181775
ELEC,INDUSPADCHARGER STATION 4,,2,,42.716573,-71.181801
ELEC,INDUSPADCHARGER STATION 1,,2,,42.716672,-71.18209
ELEC,INDUSPADCHARGER STATION 3,,2,,42.716569,-71.181985
ELEC,SWL SARANAC 1.1,,2,,44.322773,-74.123146
ELEC,SWL SARANAC 1.2,,2,,44.32277,-74.12322
ELEC,ABBY MRC 001,,2,,49.05866,-122.335785
ELEC,ABBY ARC001,,2,,49.0479,-122.26175
ELEC,PV CORP CENTER STATION 2,,2,,33.596484,-111.977077
ELEC,YHB LONG BEACH STATION 4,,2,,33.804934,-118.142274
ELEC,YHB LONG BEACH STATION 3,,2,,33.804914,-118.142222
ELEC,YHB LONG BEACH STATION 2,,2,,33.804759,-118.14218
ELEC,YHB LONG BEACH STATION 6,,1,,33.804355,-118.140854
ELEC,YHB LONG BEACH STATION 9,,2,,33.804422,-118.141183
ELEC,YHB LONG BEACH STATION 8,,1,,33.804522,-118.141282
ELEC,SANTANA ROW B1 STATION 03,,2,,37.318944,-121.946607
ELEC,SANTANA ROW B1 STATION 02,,2,,37.318917,-121.946632
ELEC,SANTANA ROW P5 STATION 04,,2,,37.318965,-121.946627
ELEC,SANTANA ROW P5 STATION 01,,2,,37.318968,-121.946588
ELEC,SANTANA ROW P4 STATION 03,,2,,37.318908,-121.946589
ELEC,SANTANA ROW P4 STATION 04,,2,,37.318976,-121.946567
ELEC,SANTANA ROW P3 STATION 03,,2,,37.318914,-121.946595
ELEC,SANTANA ROW P3 STATION 04,,2,,37.318895,-121.946598
ELEC,SANTANA ROW P2 STATION 02,,2,,37.318901,-121.946629
ELEC,SANTANA ROW P2 STATION 04,,2,,37.318904,-121.946618
ELEC,SANTANA ROW P2 STATION 03,,2,,37.31897,-121.946649
ELEC,SANTANA ROW P1 STATION 05,,2,,37.318917,-121.946619
ELEC,SANTANA ROW P1 STATION 03,,2,,37.318961,-121.94657
ELEC,SANTANA ROW B1 STATION 01,,2,,37.31895,-121.946632
ELEC,SANTANA ROW P1 STATION 02,,2,,37.318932,-121.94664
ELEC,SANTANA ROW P3 STATION 02,,2,,37.318932,-121.946611
ELEC,SANTANA ROW P4 STATION 02,,2,,37.318926,-121.946699
ELEC,SANTANA ROW P4 STATION 01,,2,,37.318885,-121.946635
ELEC,SANTANA ROW P3 STATION 01,,2,,37.318911,-121.946647
ELEC,SANTANA ROW P1 STATION 01,,2,,37.31888,-121.946634
ELEC,SANTANA ROW P2 STATION 01,,2,,37.318919,-121.946609
ELEC,SANTANA ROW P5 STATION 02,,2,,37.318145,-121.947546
ELEC,PEPPERDINE U. VISITOR LOT 2,,2,,34.039386,-118.706371
ELEC,KUM & GO NORTHWOOD DCFC1,,,1,43.444544,-93.355655
ELEC,AVID AVID HOTEL 2,,2,,42.420373,-71.002193
ELEC,GOLDEN ARROW GOLDEN 1.1,,2,,44.28713,-73.98468
ELEC,WRIGHT HOMES STATION #1,,2,,40.525665,-111.876248
ELEC,ANTIOCH GE E. PARK LOT,,2,,38.010185,-121.837843
ELEC,AVENTINE APTS EV SPC 5 & 6,,2,,33.579908,-117.739572
ELEC,AVENTINE APTS EV SPC 1 & 2,,2,,33.580146,-117.73947
ELEC,AVENTINE APTS EV SPC 7 & 8,,2,,33.579921,-117.739576
ELEC,AVENTINE APTS EV SPC 11 & 12,,2,,33.580121,-117.739506
ELEC,AVENTINE APTS EV SPC 9 & 10,,2,,33.579938,-117.739542
ELEC,DC CORRIDOR FAIRPLAY DC2,,,1,39.221556,-105.997233
ELEC,FOREST STATION 001,,2,,30.321504,-81.676947
ELEC,FOREST STATION 002,,2,,30.321369,-81.676871
ELEC,FOREST STATION 003,,2,,30.321426,-81.676769
ELEC,854ELLICOTT 589 ELLICOTT 6,,2,,42.895761,-78.868331
ELEC,854ELLICOTT 589 ELLICOTT 4,,2,,42.895786,-78.868325
ELEC,854ELLICOTT 589 ELLICOTT 5,,2,,42.895811,-78.868299
ELEC,854ELLICOTT 589 ELLICOTT 2,,2,,42.895816,-78.868311
ELEC,854ELLICOTT 589ELLICOTT3 CS,,2,,42.896143,-78.868544
ELEC,854ELLICOTT 589ELLICOTT1 CS,,2,,42.896262,-78.8685
ELEC,854ELLICOTT 134 HIGH ST 5,,2,,42.900856,-78.863837
ELEC,854ELLICOTT 134 HIGH ST 2,,2,,42.900864,-78.863776
ELEC,854ELLICOTT 134 HIGH ST 1,,2,,42.90086,-78.863704
ELEC,854ELLICOTT 134 HIGH ST 4,,2,,42.90086,-78.863637
ELEC,854ELLICOTT 134 HIGH ST 7,,2,,42.901007,-78.863771
ELEC,854ELLICOTT 134 HIGH ST 9,,2,,42.901006,-78.863905
ELEC,854ELLICOTT 134 HIGH ST 8,,2,,42.901008,-78.863697
ELEC,BEST WESTERN PL BEST 1.2,,2,,43.09044,-76.08663
ELEC,AUSTIN DOT PDC EV #1,,2,,30.326082,-97.708847
ELEC,AUSTIN DOT PDC EV #2,,2,,30.325969,-97.708906
ELEC,AUSTIN DOT PDC EV #6,,2,,30.32576,-97.7092
ELEC,AUSTIN DOT PDC EV #7,,2,,30.3258,-97.709364
ELEC,AUSTIN DOT PDC EV #5,,2,,30.325758,-97.709208
ELEC,AUSTIN DOT PDC EV #8,,2,,30.325365,-97.708779
ELEC,AUSTIN DOT PDC EV #9,,2,,30.325234,-97.70884
ELEC,AUSTIN DOT PDC EV #10,,2,,30.325211,-97.708898
ELEC,AUSTIN DOT PDC EV #4,,2,,30.326187,-97.708943
ELEC,MORRISON CHAND MORRISON ST2,,1,,33.307035,-111.909643
ELEC,FOOTHILL-DEANZA STATION #9,,2,,37.359962,-122.13055
ELEC,FOOTHILL-DEANZA STATION #10,,1,,37.359932,-122.130486
ELEC,"FOOTHILL-DEANZA STATION #5, #6",,2,,37.360027,-122.13058
ELEC,"FOOTHILL-DEANZA STATION #7, #8",,1,,37.36,-122.13056
ELEC,"FOOTHILL-DEANZA STATION #3, #4",,2,,37.36007,-122.13061
ELEC,TCR TOWNE EV STATION 2,,2,,42.704044,-73.813849
ELEC,TCR TOWNE EV STATION 1,,2,,42.704074,-73.813791
ELEC,TCR TOWERS EV STATION 2,,2,,42.711919,-73.809684
ELEC,TCR TOWERS EV STATION 1,,2,,42.711859,-73.809795
ELEC,GEORGIA POWER COLUMBUS DC1,,,1,32.506065,-84.941364
ELEC,THE LODGE MARKET 3,,2,,36.568408,-121.951374
ELEC,LONG BEACH BROADWAY 2FL 02,,2,,33.769014,-118.195281
ELEC,LONG BEACH BROADWAY 2FL 04,,2,,33.769008,-118.195244
ELEC,KUM & GO STEAMBOAT S DC2,,,1,40.468083,-106.827502
ELEC,LIBERTY ASSET STATION 2,,2,,43.614697,-116.514039
ELEC,LIBERTY ASSET STATION 3,,2,,43.61453,-116.514408
ELEC,MCDOT-PARKING GARAGE 13-1,,2,,39.03897,-77.05224
ELEC,MCDOT-PARKING GARAGE 13-2,,2,,39.039078,-77.05226
ELEC,ONCUE ONCUE 119 EV1,,,1,35.508076,-97.564004
ELEC,DC CORRIDOR NUGGET DC2,,,1,38.364793,-121.96797
ELEC,DC CORRIDOR NUGGET DC1,,,1,38.36486,-121.968013
ELEC,PALO ALTO CA SHERMAN 15,,2,,37.426774,-122.143402
ELEC,PALO ALTO CA SHERMAN 16,,2,,37.4268,-122.143354
ELEC,PALO ALTO CA SHERMAN 1,,2,,37.426597,-122.143286
ELEC,PALO ALTO CA SHERMAN 11,,2,,37.426718,-122.143327
ELEC,PALO ALTO CA SHERMAN 5,,2,,37.426642,-122.143373
ELEC,PALO ALTO CA SHERMAN 3,,2,,37.426619,-122.143325
ELEC,PALO ALTO CA SHERMAN 6,,2,,37.426584,-122.143421
ELEC,PALO ALTO CA SHERMAN 8,,2,,37.426615,-122.143457
ELEC,PALO ALTO CA SHERMAN 10,,2,,37.426725,-122.143212
ELEC,PALO ALTO CA SHERMAN 12,,2,,37.426752,-122.143258
ELEC,PALO ALTO CA SHERMAN 14,,2,,37.426778,-122.143307
ELEC,PALO ALTO CA SHERMAN 13,,2,,37.426747,-122.143364
ELEC,PALO ALTO CA SHERMAN 4,,2,,37.426563,-122.143377
ELEC,PALO ALTO CA SHERMAN 9,,2,,37.426669,-122.143254
ELEC,GEORGIA POWER UNION CITY DC1,,,1,33.570121,-84.53827
ELEC,MARKET CENTER 55 RAILROAD 1.1,,2,,43.082428,-73.78791
ELEC,MARKET CENTER 55 RAILROAD 1.3,,2,,43.082493,-73.78785
ELEC,PALO ALTO CA SHERMAN 17,,2,,37.426821,-122.143391
ELEC,TOZER STATION 3,,2,,42.573415,-70.883503
ELEC,TOZER STATION 5 ADA,,1,,42.573273,-70.883429
ELEC,TOZER STATION 1,,2,,42.573304,-70.883448
ELEC,MOHAWK HARBOR01 STATION #3,,2,,42.825252,-73.93119
ELEC,MOHAWK HARBOR01 STATION #4,,2,,42.824318,-73.931979
ELEC,GARAGE 1 STATION 4,,2,,39.75126,-105.224846
ELEC,GARAGE 1 STATION 2,,2,,39.751312,-105.22474
ELEC,GARAGE 1 STATION 1,,2,,39.75132,-105.224686
ELEC,FPL EVOLUTION OKEECHOBEE DC3,,,1,27.24322,-80.828413
ELEC,FPL EVOLUTION OKEECHOBEE DC2,,,1,27.24322,-80.828459
ELEC,FPL EVOLUTION OKEECHOBEE DC1,,,1,27.243216,-80.828494
ELEC,CI WORKS EV 4,,2,,42.857652,-70.92476
ELEC,CI WORKS EV 3,,2,,42.85763,-70.924715
ELEC,CI WORKS EV 2,,2,,42.85758,-70.924652
ELEC,CI WORKS EV 1,,2,,42.857541,-70.924575
ELEC,FAIRFIELD  WT FAIRFIELD 1.3,,2,,42.706036,-73.18842
ELEC,FAIRFIELD  WT FAIRFIELD 1.4,,2,,42.70607,-73.18837
ELEC,KANAB CENTER KANAB ST7,,2,,37.049053,-112.52426
ELEC,KANAB CENTER KANAB ST4,,2,,37.048717,-112.52597
ELEC,KANAB CENTER KANAB ST3,,2,,37.048706,-112.52603
ELEC,KANAB CENTER KANAB ST5,,2,,37.048717,-112.5259
ELEC,KANAB CENTER KANAB L3 ST3,,,1,37.048717,-112.526306
ELEC,KANAB CENTER KANAB ST2,,2,,37.048683,-112.5261
ELEC,PARK STRUCTURE FULLERTON 12,,2,,33.876587,-117.919309
ELEC,PARK STRUCTURE FULLERTON 9,,2,,33.876655,-117.91934
ELEC,PARK STRUCTURE FULLERTON 10,,2,,33.876583,-117.919323
ELEC,PARK STRUCTURE FULLERTON 2,,1,,33.876788,-117.919547
ELEC,PARK STRUCTURE FULLERTON 11,,2,,33.876789,-117.919538
ELEC,PARK STRUCTURE FULLERTON 7,,2,,33.876811,-117.919538
ELEC,KUM & GO CORALVILLE DC1,,,1,41.681494,-91.56679
ELEC,CLARK CLARK ART 1.2,,2,,42.70964,-73.21356
ELEC,CLARK CLARK ART 1.1,,2,,42.70968,-73.213554
ELEC,NYC FLEET DPR_ICAHN_3_L3,,,1,40.7923,-73.92468
ELEC,NYC FLEET DPR_ICAHN_2_L3,,,1,40.79237,-73.924644
ELEC,CITY AMSTERDAM BRIDGE ST EV 3,,2,,42.934486,-74.197391
ELEC,FORT BENNING BLD218 STATION8,,2,,32.359874,-84.97085
ELEC,FORT BENNING BLD218 STATION2,,2,,32.360115,-84.970019
ELEC,FORT BENNING BLD218 STATION5,,2,,32.36006,-84.970047
ELEC,FORT BENNING BLD218 STATION9,,2,,32.359838,-84.970951
ELEC,FORT BENNING BLD218 STATION1,,2,,32.360126,-84.969962
ELEC,FORT BENNING BLD321 STATION3,,2,,32.360054,-84.970148
ELEC,FORT BENNING BLD218 STATION6,,2,,32.359994,-84.970455
ELEC,FORT BENNING BLD218 STATION4,,2,,32.360028,-84.970312
ELEC,FORT BENNING BLD218 STATION7,,2,,32.359929,-84.970621
ELEC,VACHARGER1 NORTHAMPTON ST2,,2,,42.349785,-72.68163
ELEC,ENDEAVOR REG DEMONBREUN 2,,2,,36.154311,-86.787417
ELEC,KANAB CENTER KANAB ST1,,2,,37.048634,-112.526043
ELEC,GEC1 SOUTH KEARNS 1,,2,,40.650158,-111.99694
ELEC,DC CORRIDOR UKIAH BK L2,,2,,39.151359,-123.194612
ELEC,GEORGIA POWER STATESBORO DC1,,,1,32.406693,-81.761841
ELEC,MFS FRONT 3,,2,,42.667496,-72.01275
ELEC,MFS FRONT 2,,2,,42.667496,-72.01279
ELEC,FAIRFIELDINN FAIRFIELD 1.1,,2,,42.311913,-72.625534
ELEC,FAIRFIELDINN FAIRFIELD 1.4,,2,,42.311966,-72.62536
ELEC,FAIRFIELDINN FAIRFIELD 1.3,,2,,42.31195,-72.62543
ELEC,OMIC STATION 2,,1,,45.766024,-122.865289
ELEC,GEC1 OLENE WALKER 1,,2,,40.689754,-111.91611
ELEC,VERMONT BGS MONTPELIER 6,,1,,44.261467,-72.58337
ELEC,VERMONT BGS MONTPELIER 4,,2,,44.261513,-72.58335
ELEC,VERMONT BGS MONTPELIER 2,,2,,44.261623,-72.583305
ELEC,VERMONT BGS MONTPELIER 1,,2,,44.261692,-72.58326
ELEC,VERMONT BGS MONTPELIER 7,,1,,44.26142,-72.58336
ELEC,VERMONT BGS MONTPELIER 5,,2,,44.26156,-72.5833
ELEC,HCP STATION 5,,2,,37.503582,-122.220116
ELEC,SALERNO AUTO  SALERNO 2,,2,,42.507176,-70.913697
ELEC,SALERNO AUTO  SALERNO 3,,2,,42.507186,-70.913704
ELEC,SKIPANON STATION 01,,2,,46.166632,-123.923633
ELEC,NM-FMD MONTOYA #4,,2,,35.672889,-105.955712
ELEC,NM-FMD MONTOYA #3,,2,,35.672876,-105.955659
ELEC,NM-FMD MONTOYA #1,,2,,35.673339,-105.955352
ELEC,NM-FMD MONTOYA DC FAST,,,1,35.673348,-105.955396
ELEC,NM-FMD LUJAN #3,,2,,35.669988,-105.955934
ELEC,NM-FMD LUJAN #1,,2,,35.670078,-105.955902
ELEC,NM-FMD LUJAN DC FAST,,,1,35.670113,-105.955885
ELEC,NM-FMD CARRUTHERS #1,,2,,35.656965,-105.982966
ELEC,NM-FMD ANAYA #3,,2,,35.658564,-105.98287
ELEC,NM-FMD ANAYA #1,,2,,35.658513,-105.982972
ELEC,NM-FMD PERA #3,,2,,35.682726,-105.935827
ELEC,NM-FMD PERA #2,,2,,35.682866,-105.935527
ELEC,NM-FMD BATAAN #1,,,1,35.683034,-105.941017
ELEC,NM-FMD APODACA #1,,2,,35.684673,-105.94128
ELEC,SHG FAIRFIELD 1.3,,2,,43.29582,-73.67611
ELEC,SHG FAIRFIELD 1.5,,2,,43.295834,-73.67621
ELEC,SHG FAIRFIELD 1.2,,2,,43.295773,-73.67625
ELEC,SHG FAIRFIELD 1.1,,2,,43.29604,-73.67644
ELEC,7SPC SCES LECONTE 3,,2,,35.799495,-83.561535
ELEC,7SPC SCES LECONTE 4,,2,,35.799476,-83.561592
ELEC,7SPC SCES LECONTE 2,,2,,35.79953,-83.56142
ELEC,7SPC SCES LECONTE 5,,2,,35.799434,-83.561609
ELEC,CM CITY HALL EVCS-2,,2,,33.663144,-117.902462
ELEC,CM CITY HALL EVCS-1,,2,,33.662105,-117.902927
ELEC,CM CITY HALL EVCS-4,,2,,33.662632,-117.902794
ELEC,CM CITY HALL EVCS-5,,2,,33.663061,-117.902822
ELEC,THE MARSTON LEVEL 1 RIGHT,,2,,37.488019,-122.225586
ELEC,TOWNOFNANTUCKET FAIRGROUNDS1,,2,,41.268011,-70.087874
ELEC,2 WEST AVE 2 WEST 1.3,,2,,43.084282,-73.80298
ELEC,2 WEST AVE 2 WEST 1.1,,2,,43.084297,-73.803154
ELEC,REYNOLDSBURG LEVEL 2 STATION,,2,,39.955447,-82.803619
ELEC,RPI PORTEMONS 2005 POPLAR 1,,2,,47.55054,-122.068955
ELEC,RPI PORTEMONS 2005 POPLAR 3,,1,,47.550508,-122.068641
ELEC,COUNTY EV 1-2,,2,,37.4078,-121.95269
ELEC,COUNTY EV 17-18,,2,,37.40765,-121.95309
ELEC,COUNTY EV 7-8,,2,,37.407636,-121.953022
ELEC,COUNTY EV 19-20,,2,,37.407701,-121.953088
ELEC,COUNTY EV 67-78,,2,,37.40722,-121.952368
ELEC,COUNTY EV 61-62,,2,,37.407745,-121.952677
ELEC,COUNTY EV 51-52,,2,,37.407784,-121.9525
ELEC,COUNTY EV 55-56,,2,,37.407414,-121.952438
ELEC,COUNTY EV 75-76,,2,,37.407215,-121.952174
ELEC,COUNTY EV 73-74,,2,,37.407098,-121.952204
ELEC,COUNTY EV 69-70,,2,,37.407781,-121.952693
ELEC,COUNTY EV 3-4,,2,,37.407539,-121.952895
ELEC,COUNTY EV 33,,1,,37.40784,-121.9532
ELEC,COUNTY EV 77-78,,2,,37.407329,-121.952266
ELEC,COUNTY EV 43-44,,2,,37.407817,-121.952601
ELEC,COUNTY EV 71-72,,2,,37.407134,-121.952241
ELEC,COUNTY EV 53-54,,2,,37.407733,-121.952632
ELEC,COUNTY EV 63-64,,2,,37.407244,-121.952316
ELEC,COUNTY EV 41-42,,2,,37.40777,-121.952524
ELEC,COUNTY EV 49-50,,2,,37.407404,-121.952536
ELEC,COUNTY EV 11-12,,2,,37.408021,-121.952712
ELEC,COUNTY EV 35-36,,2,,37.407618,-121.952665
ELEC,COUNTY EV 59-60,,2,,37.407319,-121.952607
ELEC,COUNTY EV 34,,1,,37.407189,-121.952214
ELEC,COUNTY EV 5-6,,2,,37.40754,-121.952974
ELEC,COUNTY EV 37-38,,2,,37.407837,-121.952711
ELEC,COUNTY EV 9-10,,2,,37.40791,-121.952623
ELEC,COUNTY EV 39-40,,2,,37.407745,-121.952452
ELEC,COUNTY EV 29-30,,2,,37.407791,-121.953187
ELEC,COUNTY EV 27-28,,2,,37.407786,-121.953297
ELEC,COUNTY EV 79-80,,2,,37.407065,-121.952223
ELEC,COUNTY EV 65-66,,2,,37.407764,-121.952611
ELEC,COUNTY EV 15-16,,2,,37.407778,-121.952686
ELEC,COUNTY EV 57-58,,2,,37.40724,-121.952194
ELEC,COUNTY EV 21-22,,2,,37.407787,-121.953225
ELEC,COUNTY EV 23-24,,2,,37.40808,-121.952993
ELEC,COUNTY EV 25-26,,2,,37.407773,-121.953218
ELEC,COUNTY EV 47-48,,2,,37.407839,-121.952554
ELEC,COUNTY EV 31-32,,2,,37.407833,-121.953404
ELEC,JRM DEL NORTE FAST,,,1,37.677883,-106.355217
ELEC,GWCC GWCC MB NGW 10,,2,,33.757167,-84.39981
ELEC,PARKING LOT NORTH LOT 4,,2,,44.733734,-93.475598
ELEC,PARKING LOT MAIN LOT 2,,2,,44.72905,-93.472633
ELEC,PARKING LOT MAIN LOT 1,,2,,44.729037,-93.472656
ELEC,233 LAKE AVE GROVE 1.3,,2,,43.0856,-73.7656
ELEC,233 LAKE AVE GROVE 1.2,,2,,43.08555,-73.765625
ELEC,233 LAKE AVE GROVE 1.4,,2,,43.085667,-73.7656
ELEC,233 LAKE AVE GROVE 1.1,,2,,43.085484,-73.76566
ELEC,STRAWBERRY HILL STRAWHILL1,,2,,41.35099,-82.753845
ELEC,MGH MGH - 2,,2,,40.570836,-83.127664
ELEC,POTOMAC EDISON DEEP CREEK L2,,1,,39.561822,-79.358964
ELEC,IP GARAGE IP STATION #1,,2,,42.355826,-71.052524
ELEC,MAPLE HILL MHAG MAPLE HILL #1,,,1,42.296299,-85.658614
ELEC,PS FOOD MARTS PERRY #2,,,1,42.835239,-84.219162
ELEC,SHOPPESATCLGPRK SHOPPES #1,,2,,37.286494,-78.397397
ELEC,META MPK27-04,,2,,37.479824,-122.172774
ELEC,META MPK27-06,,2,,37.479786,-122.172733
ELEC,META MPK27-05,,2,,37.479802,-122.172718
ELEC,META MPK23-01,,2,,37.481708,-122.167446
ELEC,META MPK23-02,,2,,37.481654,-122.167473
ELEC,META MPK14-03,,2,,37.485375,-122.149392
ELEC,META MPK14-04,,2,,37.485416,-122.149437
ELEC,META MPK14-06,,2,,37.485503,-122.14955
ELEC,META MPK14-01,,2,,37.485248,-122.149378
ELEC,META MPK14-02,,2,,37.485276,-122.149425
ELEC,META MPK14-10,,2,,37.485541,-122.149507
ELEC,META MPK14-09,,2,,37.485501,-122.149453
ELEC,META MPK14-07,,2,,37.485424,-122.149362
ELEC,META MPK15-03 GW,,2,,37.484052,-122.147809
ELEC,META MPK15-04,,2,,37.483983,-122.147739
ELEC,META MPK15-09,,2,,37.483962,-122.147627
ELEC,META MPK15-06,,2,,37.483862,-122.147629
ELEC,META MPK15-02,,2,,37.484018,-122.148137
ELEC,META MPK15-01,,2,,37.483921,-122.148226
ELEC,META MPK15-10,,2,,37.483903,-122.147554
ELEC,META MPK15-08,,2,,37.48403,-122.14768
ELEC,META MPK12-01,,2,,37.484315,-122.150198
ELEC,META MPK12-02,,2,,37.484274,-122.150229
ELEC,META MPK17-10,,2,,37.484948,-122.146389
ELEC,META MPK18-04,,2,,37.485898,-122.145717
ELEC,META MPK18-03,,2,,37.485874,-122.145764
ELEC,OBE POWER RIVLANDING L4RI,,2,,25.785378,-80.220146
ELEC,OBE POWER RIVLANDING L4LE,,2,,25.785441,-80.220258
ELEC,OBE POWER RIVLANDING L3WM,,2,,25.785324,-80.2203
ELEC,OBE POWER RIVLANDING L4CE,,2,,25.785793,-80.221255
ELEC,FPL EVOLUTION CITY OF COCOA 2,,2,,28.355111,-80.726862
ELEC,JH FAMILY STORE J&H DC2,,,1,42.885786,-85.782118
ELEC,OLYMPIC SPORTS  SPORTS 2,,2,,44.220392,-73.923811
ELEC,OLYMPIC SPORTS  SPORTS 1,,2,,44.220339,-73.923783
ELEC,OLYMPIC SPORTS  SPORTS 6,,2,,44.220494,-73.923812
ELEC,OLYMPIC SPORTS  SPORTS 4,,2,,44.220453,-73.923849
ELEC,OLYMPIC SPORTS  SPORTS 8,,2,,44.220578,-73.923829
ELEC,OLYMPIC SPORTS  SPORTS 10,,2,,44.220615,-73.92386
ELEC,OLYMPIC SPORTS  SPORTS 7,,2,,44.220506,-73.923843
ELEC,OLYMPIC SPORTS  SPORTS 5,,2,,44.220483,-73.923765
ELEC,OLYMPIC SPORTS  SPORTS 9,,2,,44.220623,-73.92382
ELEC,CAPITAL ONE TYSONS STATION1,,2,,38.925606,-77.21281
ELEC,BRECKENRIDGE REC CTR NORTH2,,2,,39.495037,-106.04839
ELEC,BRECKENRIDGE REC CTR SOUTH1,,2,,39.494995,-106.048386
ELEC,BRECKENRIDGE REC CTR SOUTH2,,2,,39.495018,-106.04836
ELEC,LIBERTY LP CAMELBACK RD S1,,2,,33.509583,-112.37971
ELEC,OLD TOWN SQUARE STATION 91-92,,2,,37.802264,-122.275988
ELEC,OLD TOWN SQUARE STATION 69-70,,2,,37.802378,-122.27586
ELEC,OLD TOWN SQUARE STATION 65-66,,2,,37.802297,-122.275784
ELEC,OLD TOWN SQUARE STATION 63-64,,2,,37.802259,-122.27578
ELEC,OLD TOWN SQUARE STATION 67-68,,2,,37.802177,-122.275848
ELEC,OLD TOWN SQUARE STATION 61-62,,2,,37.802314,-122.275736
ELEC,OLD TOWN SQUARE STATION 59-60,,2,,37.802323,-122.275749
ELEC,OLD TOWN SQUARE STATION 56,,1,,37.802438,-122.275719
ELEC,OLD TOWN SQUARE STATION 03,,1,,37.802674,-122.276378
ELEC,OLD TOWN SQUARE STATION 01-02,,2,,37.802628,-122.276404
ELEC,OLD TOWN SQUARE STATION 57-58,,2,,37.802357,-122.275741
ELEC,OLD TOWN SQUARE STATION 48-49,,2,,37.802237,-122.276164
ELEC,OLD TOWN SQUARE STATION 40-41,,2,,37.802331,-122.276489
ELEC,HCP 700 CHESAPEAKE1,,2,,37.500504,-122.213774
ELEC,HCP 700 CHESAPEAKE2,,2,,37.500427,-122.213689
ELEC,TN OF WESTBORO WESTBOROUGH 2,,2,,42.263447,-71.624306
ELEC,CITYOFCANTON E TUSCARAWAS 2,,,1,40.798487,-81.371838
ELEC,IRVINE  CO  OFC PATHLINE PSC 43,,2,,37.3928,-122.035459
ELEC,IRVINE  CO  OFC PATHLINE PSC 45,,2,,37.392774,-122.035302
ELEC,IRVINE  CO  OFC PATHLINE PSC 39,,2,,37.392756,-122.035563
ELEC,IRVINE  CO  OFC PATHLINE PSC 40,,2,,37.39274,-122.035479
ELEC,IRVINE  CO  OFC PATHLINE PSC 41,,2,,37.392723,-122.035398
ELEC,IRVINE  CO  OFC PATHLINE PSC 38,,2,,37.392809,-122.035552
ELEC,IRVINE  CO  OFC PATHLINE PSC 44,,2,,37.392786,-122.035377
ELEC,IRVINE  CO  OFC PATHLINE B8 34,,2,,37.392606,-122.034644
ELEC,IRVINE  CO  OFC PATHLINE B8 36,,2,,37.392727,-122.034603
ELEC,IRVINE  CO  OFC PATHLINE PSC 47,,2,,37.392747,-122.035162
ELEC,IRVINE  CO  OFC PATHLINE PSC 42,,2,,37.39271,-122.035317
ELEC,HILLSBORO OR HIDDEN CREEK 2,,2,,45.524129,-122.931799
ELEC,PGFTL EV STATION 1,,2,,35.797472,-83.565772
ELEC,BRECKENRIDGE ICE RINK NW1,,2,,39.472885,-106.03848
ELEC,BRECKENRIDGE ICE RINK SW1,,2,,39.472874,-106.03845
ELEC,COMM SAV BANK STATION 2,,2,,42.483878,-91.455761
ELEC,YMCA EV 2,,2,,42.624175,-70.65829
ELEC,YMCA EV 4,,2,,42.624326,-70.658489
ELEC,COMFORT- CHARGE STATION 2,,2,,43.4118,-73.70841
ELEC,COMFORT- CHARGE STATION 3,,2,,43.41169,-73.708435
ELEC,FREEDOMCU STATION 1,,2,,40.197802,-75.083457
ELEC,PIE AE WALNUTCREEKPRK1,,2,,30.401874,-97.684024
ELEC,INN RICHMOND STATION 2,,2,,37.610561,-77.516052
ELEC,HOWARD CDM THE EXCHANGE 2,,2,,33.873673,-118.124241
ELEC,HOWARD CDM THE EXCHANGE 1,,2,,33.873891,-118.124255
ELEC,OBE POWER THE MAIN L2WMGW,,2,,26.119324,-80.14123
ELEC,OBE POWER THE MAIN L4WMGW,,2,,26.118887,-80.14109
ELEC,OBE POWER THE MAIN L5WMGW,,2,,26.118582,-80.14107
ELEC,PEOPLES GAS PETC 1,,2,,41.831199,-87.730815
ELEC,MASS AUDUBON PLEASANTVALLEY1,,2,,42.38211,-73.29989
ELEC,UNLV FDH ST1,,2,,36.10699,-115.138009
ELEC,WHITEFACE MT WHITEFACE MT 3,,2,,44.359064,-73.858857
ELEC,EUREKA SQUARE 90 EUREKA 1,,1,,37.632609,-122.489106
ELEC,PS MART DUNDEE #2,,,1,41.959325,-83.67566
ELEC,SLC AIRPORT ECONOMY 7,,2,,40.77929,-111.982856
ELEC,TWIN BLDGS EV STATION 1,,2,,26.371713,-80.122363
ELEC,UCSD SCHOLARS - 13,,2,,32.879872,-117.242153
ELEC,UCSD SCHOLARS - 01,,2,,32.879898,-117.242157
ELEC,UCSD SCHOLARS - 02,,2,,32.879865,-117.242136
ELEC,UCSD SCHOLARS - 06,,1,,32.87991,-117.242154
ELEC,UCSD SCHOLARS - 05,,2,,32.879906,-117.242177
ELEC,UCSD SCHOLARS - 03,,2,,32.87997,-117.242165
ELEC,UCSD SCHOLARS - 11,,2,,32.87988,-117.242138
ELEC,UCSD SCHOLARS - 10,,2,,32.879897,-117.242117
ELEC,UCSD SCHOLARS - 07,,2,,32.879892,-117.242012
ELEC,UCSD SCHOLARS - 09,,2,,32.87988,-117.242141
ELEC,EASTHAMPTON LOVEFIELD 2,,2,,42.27656,-72.65642
